skill,call_time,count(*)
7020,12:49:01,1
7020,12:49:10,1
7020,12:49:21,1
7020,12:49:29,1
7020,12:49:45,1
7020,12:49:56,1
7020,12:50:00,1
7020,12:50:28,1
7020,12:50:51,1
7020,12:50:56,1
7020,12:51:42,1
7020,12:51:44,1
7020,12:51:53,1
7020,12:51:56,1
7020,12:52:25,2
7020,12:52:36,1
7020,12:52:42,1
7020,12:52:51,1
7020,12:52:54,1
7020,12:53:21,1
7020,12:53:25,1
7020,12:53:33,1
7020,12:54:01,3
7020,12:54:28,1
7020,12:54:44,1
7020,12:54:56,1
7020,12:55:04,1
7020,12:55:10,1
7020,12:55:18,1
7020,12:55:40,1
7020,12:55:44,1
7020,12:56:02,1
7020,12:56:22,1
7020,12:56:27,1
7020,12:56:38,1
7020,12:56:45,2
7020,12:57:01,1
7020,12:57:12,1
7020,12:57:23,2
7020,12:58:09,1
7020,12:58:11,1
7020,12:58:13,1
7020,12:58:22,1
7020,12:58:41,1
7020,12:58:46,1
7020,12:58:51,2
7020,12:58:53,1
7020,12:59:25,1
7020,12:59:26,1
7020,12:59:43,1
7020,13:00:03,2
7020,13:00:10,1
7020,13:00:13,1
7020,13:00:33,1
7020,13:00:44,1
7020,13:00:46,1
7020,13:00:56,1
7020,13:01:06,1
7020,13:01:10,1
7020,13:01:39,1
7020,13:01:40,1
7020,13:01:51,1
7020,13:02:02,1
7020,13:02:13,1
7020,13:02:24,1
7020,13:03:08,1
7020,13:03:20,1
7020,13:05:00,1
7020,13:06:13,1
7020,13:06:24,1
7020,13:12:21,1
7020,13:12:43,1
7020,13:13:27,1
7020,13:13:39,1
7020,13:15:04,1
7020,13:15:40,1
7020,13:18:14,1
7020,13:18:26,1
7020,13:19:10,1
7020,13:34:51,1
7020,13:35:26,1
7020,13:35:35,1
7020,13:35:49,1
7020,13:35:50,1
7020,13:35:54,1
7020,13:36:01,1
7020,13:36:02,1
7020,13:36:07,1
7020,13:36:17,1
7020,13:36:19,1
7020,13:36:28,1
7020,13:36:40,2
7020,13:36:41,1
7020,13:36:43,1
7020,13:36:52,3
7020,13:37:06,1
7020,13:37:15,1
7020,13:37:17,2
7020,13:37:25,1
7020,13:37:32,3
7020,13:37:36,1
7020,13:37:41,2
7020,13:37:46,2
7020,13:37:50,2
7020,13:37:52,1
7020,13:37:53,2
7020,13:38:03,2
7020,13:38:07,1
7020,13:38:13,1
7020,13:38:18,1
7020,13:38:24,3
7020,13:38:25,1
7020,13:38:26,1
7020,13:38:28,2
7020,13:38:29,1
7020,13:38:32,1
7020,13:38:35,2
7020,13:38:36,1
7020,13:38:40,1
7020,13:38:42,2
7020,13:38:53,1
7020,13:39:01,4
7020,13:39:02,2
7020,13:39:04,1
7020,13:39:06,1
7020,13:39:08,2
7020,13:39:09,1
7020,13:39:13,3
7020,13:39:21,1
7020,13:39:28,3
7020,13:39:31,2
7020,13:39:36,1
7020,13:39:38,4
7020,13:39:41,3
7020,13:39:48,2
7020,13:39:51,4
7020,13:39:56,2
7020,13:39:57,1
7020,13:39:59,1
7020,13:40:01,3
7020,13:40:08,3
7020,13:40:12,2
7020,13:40:13,1
7020,13:40:20,5
7020,13:40:24,1
7020,13:40:28,2
7020,13:40:33,3
7020,13:40:37,2
7020,13:40:42,1
7020,13:40:44,1
7020,13:40:46,1
7020,13:40:49,3
7020,13:40:57,1
7020,13:41:04,3
7020,13:41:08,1
7020,13:41:09,1
7020,13:41:12,2
7020,13:41:15,2
7020,13:41:20,2
7020,13:41:21,2
7020,13:41:23,1
7020,13:41:28,3
7020,13:41:29,1
7020,13:41:31,1
7020,13:41:39,3
7020,13:41:45,3
7020,13:41:47,1
7020,13:41:50,2
7020,13:41:58,2
7020,13:41:59,1
7020,13:42:01,2
7020,13:42:02,1
7020,13:42:04,1
7020,13:42:05,1
7020,13:42:06,1
7020,13:42:07,2
7020,13:42:15,4
7020,13:42:18,1
7020,13:42:22,3
7020,13:42:25,1
7020,13:42:26,1
7020,13:42:29,3
7020,13:42:33,2
7020,13:42:35,3
7020,13:42:43,5
7020,13:42:44,1
7020,13:42:46,1
7020,13:42:49,1
7020,13:42:57,5
7020,13:43:00,2
7020,13:43:06,2
7020,13:43:07,3
7020,13:43:09,2
7020,13:43:10,1
7020,13:43:16,2
7020,13:43:18,6
7020,13:43:20,1
7020,13:43:22,1
7020,13:43:25,1
7020,13:43:26,1
7020,13:43:28,1
7020,13:43:29,2
7020,13:43:30,2
7020,13:43:31,3
7020,13:43:37,2
7020,13:43:38,3
7020,13:43:42,2
7020,13:43:48,3
7020,13:43:49,1
7020,13:43:51,1
7020,13:43:55,3
7020,13:43:57,3
7020,13:43:58,1
7020,13:44:00,1
7020,13:44:01,5
7020,13:44:09,5
7020,13:44:12,2
7020,13:44:15,4
7020,13:44:17,1
7020,13:44:22,2
7020,13:44:26,2
7020,13:44:28,2
7020,13:44:29,1
7020,13:44:39,4
7020,13:44:40,1
7020,13:44:42,2
7020,13:44:45,6
7020,13:44:46,3
7020,13:44:50,3
7020,13:44:51,2
7020,13:44:54,3
7020,13:44:57,1
7020,13:44:58,1
7020,13:45:01,1
7020,13:45:02,2
7020,13:45:05,4
7020,13:45:09,2
7020,13:45:16,3
7020,13:45:17,1
7020,13:45:20,1
7020,13:45:22,2
7020,13:45:23,1
7020,13:45:24,1
7020,13:45:26,1
7020,13:45:32,6
7020,13:45:34,2
7020,13:45:36,1
7020,13:45:38,2
7020,13:45:39,1
7020,13:45:43,5
7020,13:45:44,1
7020,13:45:49,3
7020,13:45:51,3
7020,13:45:53,1
7020,13:45:54,1
7020,13:45:55,1
7020,13:46:01,3
7020,13:46:02,2
7020,13:46:09,6
7020,13:46:16,2
7020,13:46:17,1
7020,13:46:19,1
7020,13:46:21,2
7020,13:46:25,1
7020,13:46:26,2
7020,13:46:35,1
7020,13:46:36,6
7020,13:46:39,3
7020,13:46:40,1
7020,13:46:41,1
7020,13:46:49,3
7020,13:46:51,1
7020,13:46:53,2
7020,13:46:54,1
7020,13:47:01,3
7020,13:47:02,2
7020,13:47:03,1
7020,13:47:04,2
7020,13:47:05,1
7020,13:47:09,2
7020,13:47:11,3
7020,13:47:12,1
7020,13:47:20,5
7020,13:47:22,1
7020,13:47:31,7
7020,13:47:33,3
7020,13:47:35,3
7020,13:47:38,2
7020,13:47:44,5
7020,13:47:47,2
7020,13:47:54,3
7020,13:47:58,3
7020,13:48:05,2
7020,13:48:09,4
7020,13:48:13,2
7020,13:48:15,2
7020,13:48:16,1
7020,13:48:18,2
7020,13:48:20,2
7020,13:48:21,1
7020,13:48:26,2
7020,13:48:27,1
7020,13:48:28,2
7020,13:48:32,3
7020,13:48:35,1
7020,13:48:38,1
7020,13:48:42,1
7020,13:48:49,7
7020,13:48:53,3
7020,13:48:54,1
7020,13:48:55,2
7020,13:49:05,5
7020,13:49:09,2
7020,13:49:10,1
7020,13:49:16,5
7020,13:49:18,2
7020,13:49:22,1
7020,13:49:26,2
7020,13:49:27,1
7020,13:49:32,4
7020,13:49:37,4
7020,13:49:39,2
7020,13:49:43,1
7020,13:49:48,3
7020,13:49:49,2
7020,13:49:54,3
7020,13:49:56,2
7020,13:49:57,2
7020,13:50:03,2
7020,13:50:04,1
7020,13:50:06,1
7020,13:50:15,1
7020,13:50:16,1
7020,13:50:19,2
7020,13:50:23,2
7020,13:50:27,5
7020,13:50:30,1
7020,13:50:38,1
7020,13:50:41,2
7020,13:50:42,1
7020,13:50:46,1
7020,13:50:57,1
7020,13:50:58,2
7020,13:51:02,2
7020,13:51:05,1
7020,13:51:13,2
7020,13:51:24,1
7020,13:51:27,2
7020,13:51:29,2
7020,13:51:35,2
7020,13:51:36,1
7020,13:51:37,2
7020,13:51:42,2
7020,13:51:48,2
7020,13:51:53,1
7020,13:51:56,2
7020,13:51:58,1
7020,13:52:00,3
7020,13:52:03,1
7020,13:52:06,1
7020,13:52:07,2
7020,13:52:12,5
7020,13:52:14,2
7020,13:52:23,2
7020,13:52:26,1
7020,13:52:28,1
7020,13:52:29,1
7020,13:52:31,3
7020,13:52:35,2
7020,13:52:37,3
7020,13:52:41,2
7020,13:52:43,1
7020,13:52:47,1
7020,13:52:48,3
7020,13:52:50,4
7020,13:52:52,1
7020,13:52:53,1
7020,13:52:59,4
7020,13:53:04,4
7020,13:53:06,1
7020,13:53:08,1
7020,13:53:12,3
7020,13:53:19,2
7020,13:53:20,1
7020,13:53:21,2
7020,13:53:23,1
7020,13:53:30,4
7020,13:53:31,2
7020,13:53:33,1
7020,13:53:35,2
7020,13:53:36,1
7020,13:53:37,1
7020,13:53:39,4
7020,13:53:40,2
7020,13:53:50,3
7020,13:53:51,1
7020,13:53:55,2
7020,13:53:57,2
7020,13:54:02,2
7020,13:54:07,3
7020,13:54:08,1
7020,13:54:15,7
7020,13:54:19,1
7020,13:54:20,1
7020,13:54:21,1
7020,13:54:23,1
7020,13:54:26,3
7020,13:54:37,2
7020,13:54:38,2
7020,13:54:40,1
7020,13:54:41,1
7020,13:54:51,4
7020,13:54:52,1
7020,13:54:53,2
7020,13:54:54,1
7020,13:55:01,4
7020,13:55:05,1
7020,13:55:12,1
7020,13:55:14,2
7020,13:55:17,1
7020,13:55:19,1
7020,13:55:24,2
7020,13:55:29,2
7020,13:55:30,2
7020,13:55:32,1
7020,13:55:33,1
7020,13:55:34,1
7020,13:55:36,3
7020,13:55:42,1
7020,13:55:44,1
7020,13:55:45,1
7020,13:55:48,4
7020,13:55:50,1
7020,13:55:54,4
7020,13:55:57,2
7020,13:55:58,1
7020,13:56:03,5
7020,13:56:08,4
7020,13:56:09,1
7020,13:56:19,3
7020,13:56:20,4
7020,13:56:27,4
7020,13:56:28,1
7020,13:56:30,3
7020,13:56:31,1
7020,13:56:35,1
7020,13:56:38,2
7020,13:56:41,2
7020,13:56:42,1
7020,13:56:48,2
7020,13:56:50,2
7020,13:56:58,4
7020,13:57:08,4
7020,13:57:09,3
7020,13:57:10,1
7020,13:57:16,2
7020,13:57:17,1
7020,13:57:19,1
7020,13:57:23,2
7020,13:57:24,4
7020,13:57:27,3
7020,13:57:34,3
7020,13:57:36,2
7020,13:57:43,4
7020,13:57:44,1
7020,13:57:47,2
7020,13:57:55,2
7020,13:57:58,1
7020,13:58:01,1
7020,13:58:07,3
7020,13:58:13,1
7020,13:58:14,2
7020,13:58:17,3
7020,13:58:22,4
7020,13:58:28,1
7020,13:58:29,1
7020,13:58:30,1
7020,13:58:35,3
7020,13:58:41,2
7020,13:58:42,2
7020,13:58:48,2
7020,13:58:52,2
7020,13:58:59,1
7020,13:59:02,2
7020,13:59:07,3
7020,13:59:11,1
7020,13:59:16,1
7020,13:59:18,1
7020,13:59:19,1
7020,13:59:27,3
7020,13:59:28,1
7020,13:59:39,1
7020,13:59:46,1
7020,13:59:53,2
7020,13:59:55,1
7020,13:59:59,1
7020,14:00:03,2
7020,14:00:10,2
7020,14:00:11,1
7020,14:00:20,4
7020,14:00:21,1
7020,14:00:23,2
7020,14:00:38,2
7020,14:00:45,1
7020,14:00:47,1
7020,14:00:49,1
7020,14:00:54,4
7020,14:00:58,3
7020,14:01:03,2
7020,14:01:04,1
7020,14:01:14,3
7020,14:01:25,5
7020,14:01:33,3
7020,14:01:37,3
7020,14:01:47,2
7020,14:01:48,2
7020,14:01:53,2
7020,14:01:56,1
7020,14:01:59,3
7020,14:02:00,1
7020,14:02:03,1
7020,14:02:05,1
7020,14:02:06,1
7020,14:02:07,2
7020,14:02:13,2
7020,14:02:18,2
7020,14:02:21,2
7020,14:02:29,1
7020,14:02:30,1
7020,14:02:34,1
7020,14:02:36,3
7020,14:02:45,3
7020,14:02:47,1
7020,14:02:48,1
7020,14:02:54,1
7020,14:03:00,2
7020,14:03:05,2
7020,14:03:06,1
7020,14:03:10,1
7020,14:03:12,3
7020,14:03:18,2
7020,14:03:20,1
7020,14:03:21,1
7020,14:03:24,4
7020,14:03:29,1
7020,14:03:30,1
7020,14:03:34,1
7020,14:03:41,1
7020,14:03:45,1
7020,14:03:46,1
7020,14:03:47,2
7020,14:03:57,3
7020,14:03:58,1
7020,14:04:07,4
7020,14:04:11,1
7020,14:04:15,2
7020,14:04:16,1
7020,14:04:19,1
7020,14:04:21,2
7020,14:04:22,1
7020,14:04:24,1
7020,14:04:30,2
7020,14:04:34,1
7020,14:04:35,1
7020,14:04:40,3
7020,14:04:41,2
7020,14:04:52,2
7020,14:04:56,2
7020,14:05:00,5
7020,14:05:01,3
7020,14:05:05,2
7020,14:05:16,6
7020,14:05:21,2
7020,14:05:27,1
7020,14:05:32,1
7020,14:05:33,1
7020,14:05:34,1
7020,14:05:35,1
7020,14:05:36,1
7020,14:05:40,2
7020,14:05:44,1
7020,14:05:51,3
7020,14:05:52,1
7020,14:05:53,1
7020,14:06:05,1
7020,14:06:07,1
7020,14:06:08,2
7020,14:06:10,2
7020,14:06:18,3
7020,14:06:20,1
7020,14:06:21,1
7020,14:06:22,1
7020,14:06:26,2
7020,14:06:32,2
7020,14:06:37,2
7020,14:06:42,2
7020,14:06:43,1
7020,14:06:49,3
7020,14:06:50,1
7020,14:06:58,2
7020,14:06:59,1
7020,14:07:07,1
7020,14:07:11,1
7020,14:07:21,4
7020,14:07:29,1
7020,14:07:32,1
7020,14:07:33,1
7020,14:07:37,1
7020,14:07:38,1
7020,14:07:42,1
7020,14:07:48,1
7020,14:07:49,1
7020,14:07:58,2
7020,14:08:04,1
7020,14:08:05,1
7020,14:08:07,1
7020,14:08:11,2
7020,14:08:24,1
7020,14:08:30,1
7020,14:08:32,2
7020,14:08:33,1
7020,14:08:35,1
7020,14:08:39,2
7020,14:08:46,4
7020,14:08:50,1
7020,14:08:57,2
7020,14:08:58,4
7020,14:09:08,5
7020,14:09:11,1
7020,14:09:14,1
7020,14:09:22,5
7020,14:09:30,1
7020,14:09:33,3
7020,14:09:44,2
7020,14:09:50,1
7020,14:09:52,4
7020,14:09:53,1
7020,14:09:55,1
7020,14:09:57,3
7020,14:09:59,1
7020,14:10:08,3
7020,14:10:17,3
7020,14:10:19,1
7020,14:10:27,2
7020,14:10:28,1
7020,14:10:38,3
7020,14:10:39,2
7020,14:10:40,1
7020,14:10:43,1
7020,14:10:44,1
7020,14:10:46,1
7020,14:10:48,1
7020,14:10:49,1
7020,14:10:59,4
7020,14:11:09,2
7020,14:11:11,1
7020,14:11:22,2
7020,14:11:30,1
7020,14:11:31,1
7020,14:11:33,1
7020,14:11:34,3
7020,14:11:35,1
7020,14:11:36,1
7020,14:11:37,1
7020,14:11:47,2
7020,14:11:55,1
7020,14:12:00,1
7020,14:12:06,2
7020,14:12:07,1
7020,14:12:13,1
7020,14:12:15,3
7020,14:12:17,1
7020,14:12:18,2
7020,14:12:21,3
7020,14:12:29,2
7020,14:12:34,2
7020,14:12:37,4
7020,14:12:38,1
7020,14:12:40,1
7020,14:12:43,2
7020,14:12:44,1
7020,14:12:45,1
7020,14:12:46,1
7020,14:12:52,2
7020,14:12:57,3
7020,14:13:04,5
7020,14:13:08,2
7020,14:13:11,2
7020,14:13:19,4
7020,14:13:30,3
7020,14:13:31,4
7020,14:13:39,2
7020,14:13:43,1
7020,14:13:45,2
7020,14:13:48,1
7020,14:13:54,3
7020,14:14:00,2
7020,14:14:04,1
7020,14:14:16,1
7020,14:14:22,1
7020,14:14:27,1
7020,14:14:29,1
7020,14:14:30,1
7020,14:14:36,3
7020,14:14:41,1
7020,14:14:46,1
7020,14:14:49,2
7020,14:14:57,1
7020,14:14:58,1
7020,14:15:01,1
7020,14:15:04,3
7020,14:15:07,1
7020,14:15:15,2
7020,14:15:16,1
7020,14:15:24,2
7020,14:15:27,2
7020,14:15:33,1
7020,14:15:38,1
7020,14:15:44,1
7020,14:15:47,1
7020,14:15:49,1
7020,14:15:50,2
7020,14:15:51,1
7020,14:16:01,1
7020,14:16:04,1
7020,14:16:05,1
7020,14:16:15,2
7020,14:16:26,3
7020,14:16:30,1
7020,14:16:37,1
7020,14:16:38,1
7020,14:16:41,1
7020,14:16:47,1
7020,14:16:49,1
7020,14:16:52,1
7020,14:17:01,1
7020,14:17:03,2
7020,14:17:10,1
7020,14:17:11,1
7020,14:17:17,1
7020,14:17:22,2
7020,14:17:29,1
7020,14:17:32,1
7020,14:17:35,1
7020,14:17:38,2
7020,14:17:43,2
7020,14:17:46,2
7020,14:17:47,1
7020,14:17:51,1
7020,14:17:58,2
7020,14:18:00,1
7020,14:18:02,1
7020,14:18:04,1
7020,14:18:07,1
7020,14:18:08,1
7020,14:18:16,2
7020,14:18:17,1
7020,14:18:19,1
7020,14:18:20,1
7020,14:18:25,3
7020,14:18:27,3
7020,14:18:38,2
7020,14:18:39,1
7020,14:18:40,1
7020,14:18:44,2
7020,14:18:51,1
7020,14:18:54,2
7020,14:18:56,1
7020,14:19:05,1
7020,14:19:07,1
7020,14:19:11,1
7020,14:19:16,2
7020,14:19:17,1
7020,14:19:18,1
7020,14:19:23,1
7020,14:19:24,1
7020,14:19:30,2
7020,14:19:31,2
7020,14:19:34,3
7020,14:19:36,1
7020,14:19:41,2
7020,14:19:44,1
7020,14:19:45,1
7020,14:19:54,2
7020,14:19:55,1
7020,14:19:56,1
7020,14:20:05,4
7020,14:20:06,1
7020,14:20:14,3
7020,14:20:15,1
7020,14:20:21,1
7020,14:20:22,2
7020,14:20:25,1
7020,14:20:31,2
7020,14:20:33,2
7020,14:20:37,1
7020,14:20:40,1
7020,14:20:42,2
7020,14:20:51,2
7020,14:20:53,1
7020,14:20:56,2
7020,14:21:02,2
7020,14:21:05,2
7020,14:21:06,1
7020,14:21:16,1
7020,14:21:17,3
7020,14:21:28,3
7020,14:21:31,2
7020,14:21:33,2
7020,14:21:37,2
7020,14:21:41,1
7020,14:21:46,1
7020,14:21:48,1
7020,14:21:57,2
7020,14:21:58,2
7020,14:22:03,2
7020,14:22:04,1
7020,14:22:07,3
7020,14:22:13,1
7020,14:22:14,1
7020,14:22:15,3
7020,14:22:17,1
7020,14:22:26,3
7020,14:22:34,2
7020,14:22:42,3
7020,14:22:43,2
7020,14:22:48,2
7020,14:22:50,2
7020,14:22:53,2
7020,14:22:54,1
7020,14:22:55,1
7020,14:22:57,1
7020,14:23:01,3
7020,14:23:02,1
7020,14:23:08,4
7020,14:23:09,1
7020,14:23:10,2
7020,14:23:19,4
7020,14:23:20,1
7020,14:23:22,2
7020,14:23:23,1
7020,14:23:27,1
7020,14:23:29,1
7020,14:23:34,2
7020,14:23:37,1
7020,14:23:38,2
7020,14:23:43,2
7020,14:23:49,1
7020,14:23:51,2
7020,14:23:55,3
7020,14:24:02,2
7020,14:24:06,2
7020,14:24:08,1
7020,14:24:17,1
7020,14:24:18,3
7020,14:24:28,2
7020,14:24:33,1
7020,14:24:35,1
7020,14:24:42,1
7020,14:24:44,2
7020,14:24:45,2
7020,14:24:48,1
7020,14:24:54,1
7020,14:24:57,2
7020,14:25:04,3
7020,14:25:08,2
7020,14:25:09,2
7020,14:25:12,2
7020,14:25:14,1
7020,14:25:17,2
7020,14:25:18,2
7020,14:25:23,2
7020,14:25:24,2
7020,14:25:25,2
7020,14:25:28,1
7020,14:25:30,1
7020,14:25:32,1
7020,14:25:35,2
7020,14:25:37,2
7020,14:25:46,1
7020,14:25:48,2
7020,14:25:51,3
7020,14:25:56,3
7020,14:26:05,4
7020,14:26:08,1
7020,14:26:18,1
7020,14:26:20,1
7020,14:26:21,2
7020,14:26:24,2
7020,14:26:26,1
7020,14:26:28,1
7020,14:26:33,1
7020,14:26:35,1
7020,14:26:42,3
7020,14:26:44,2
7020,14:26:51,1
7020,14:26:55,1
7020,14:26:57,1
7020,14:27:00,2
7020,14:27:01,1
7020,14:27:03,4
7020,14:27:12,2
7020,14:27:13,2
7020,14:27:21,5
7020,14:27:22,1
7020,14:27:25,2
7020,14:27:26,2
7020,14:27:29,1
7020,14:27:34,1
7020,14:27:36,1
7020,14:27:39,1
7020,14:27:47,3
7020,14:27:51,1
7020,14:28:01,5
7020,14:28:02,2
7020,14:28:05,1
7020,14:28:06,2
7020,14:28:07,1
7020,14:28:12,3
7020,14:28:18,2
7020,14:28:19,1
7020,14:28:21,2
7020,14:28:27,4
7020,14:28:31,1
7020,14:28:33,2
7020,14:28:38,1
7020,14:28:43,4
7020,14:28:44,2
7020,14:28:45,1
7020,14:28:55,4
7020,14:28:57,1
7020,14:29:07,3
7020,14:29:11,1
7020,14:29:14,3
7020,14:29:15,1
7020,14:29:25,1
7020,14:29:27,1
7020,14:29:29,2
7020,14:29:31,1
7020,14:29:33,2
7020,14:29:42,2
7020,14:29:45,1
7020,14:29:46,3
7020,14:29:53,4
7020,14:30:03,1
7020,14:30:05,3
7020,14:30:12,1
7020,14:30:15,1
7020,14:30:16,2
7020,14:30:20,1
7020,14:30:22,3
7020,14:30:27,2
7020,14:30:33,3
7020,14:30:37,1
7020,14:30:39,3
7020,14:30:44,1
7020,14:30:47,1
7020,14:30:50,1
7020,14:30:51,1
7020,14:30:58,3
7020,14:31:02,3
7020,14:31:03,3
7020,14:31:13,3
7020,14:31:24,3
7020,14:31:29,2
7020,14:31:34,1
7020,14:31:40,3
7020,14:31:42,1
7020,14:31:45,2
7020,14:31:50,2
7020,14:31:56,1
7020,14:31:58,2
7020,14:31:59,3
7020,14:32:03,2
7020,14:32:14,2
7020,14:32:17,2
7020,14:32:19,2
7020,14:32:25,2
7020,14:32:32,1
7020,14:32:41,2
7020,14:32:43,1
7020,14:32:44,2
7020,14:32:47,1
7020,14:32:54,5
7020,14:32:57,1
7020,14:32:58,1
7020,14:33:19,2
7020,14:33:25,2
7020,14:33:27,1
7020,14:33:33,2
7020,14:33:38,2
7020,14:33:51,2
7020,14:33:53,1
7020,14:34:03,1
7020,14:34:07,2
7020,14:34:10,1
7020,14:34:11,1
7020,14:34:13,1
7020,14:34:20,1
7020,14:34:24,1
7020,14:34:25,1
7020,14:34:27,2
7020,14:34:29,1
7020,14:34:38,1
7020,14:34:39,1
7020,14:34:47,2
7020,14:34:48,1
7020,14:34:57,1
7020,14:35:08,2
7020,14:35:09,1
7020,14:35:20,1
7020,14:35:31,1
7020,14:35:38,1
7020,14:35:41,1
7020,14:35:48,1
7020,14:35:49,1
7020,14:35:59,2
7020,14:36:02,1
7020,14:36:11,1
7020,14:36:12,1
7020,14:36:13,1
7020,14:36:16,1
7020,14:36:24,4
7020,14:36:25,1
7020,14:36:35,4
7020,14:36:36,1
7020,14:36:45,1
7020,14:36:57,2
7020,14:36:58,1
7020,14:37:02,1
7020,14:37:03,1
7020,14:37:10,4
7020,14:37:12,2
7020,14:37:15,3
7020,14:37:16,1
7020,14:37:17,1
7020,14:37:18,1
7020,14:37:28,5
7020,14:37:32,2
7020,14:37:33,1
7020,14:37:34,1
7020,14:37:41,2
7020,14:37:42,2
7020,14:37:50,4
7020,14:38:01,4
7020,14:38:04,1
7020,14:38:05,1
7020,14:38:10,2
7020,14:38:13,2
7020,14:38:17,1
7020,14:38:25,1
7020,14:38:33,3
7020,14:38:34,1
7020,14:38:37,2
7020,14:38:38,1
7020,14:38:40,2
7020,14:38:41,1
7020,14:38:43,1
7020,14:38:46,1
7020,14:38:54,2
7020,14:38:57,1
7020,14:38:58,3
7020,14:39:02,2
7020,14:39:09,1
7020,14:39:10,2
7020,14:39:12,2
7020,14:39:14,2
7020,14:39:15,1
7020,14:39:16,1
7020,14:39:20,2
7020,14:39:21,1
7020,14:39:23,1
7020,14:39:31,1
7020,14:39:32,1
7020,14:39:39,3
7020,14:39:40,1
7020,14:39:42,1
7020,14:39:44,1
7020,14:39:45,1
7020,14:39:55,7
7020,14:39:56,2
7020,14:40:01,2
7020,14:40:04,2
7020,14:40:05,1
7020,14:40:15,2
7020,14:40:18,1
7020,14:40:19,1
7020,14:40:22,1
7020,14:40:30,5
7020,14:40:31,3
7020,14:40:37,1
7020,14:40:40,1
7020,14:40:41,1
7020,14:40:48,1
7020,14:40:53,2
7020,14:41:02,2
7020,14:41:03,1
7020,14:41:05,3
7020,14:41:14,2
7020,14:41:16,2
7020,14:41:21,3
7020,14:41:24,1
7020,14:41:27,2
7020,14:41:29,1
7020,14:41:33,3
7020,14:41:37,1
7020,14:41:38,1
7020,14:41:42,1
7020,14:41:48,1
7020,14:41:51,2
7020,14:41:53,1
7020,14:41:56,1
7020,14:42:03,2
7020,14:42:07,1
7020,14:42:08,1
7020,14:42:14,3
7020,14:42:18,1
7020,14:42:23,1
7020,14:42:25,1
7020,14:42:28,3
7020,14:42:29,1
7020,14:42:38,2
7020,14:42:39,2
7020,14:42:40,2
7020,14:42:46,2
7020,14:42:47,2
7020,14:42:51,1
7020,14:42:53,2
7020,14:43:02,1
7020,14:43:04,1
7020,14:43:06,3
7020,14:43:15,2
7020,14:43:20,2
7020,14:43:23,2
7020,14:43:25,2
7020,14:43:28,1
7020,14:43:33,3
7020,14:43:37,3
7020,14:43:40,1
7020,14:43:48,1
7020,14:43:54,1
7020,14:43:57,1
7020,14:44:04,2
7020,14:44:05,1
7020,14:44:15,3
7020,14:44:16,1
7020,14:44:20,1
7020,14:44:22,1
7020,14:44:23,1
7020,14:44:27,3
7020,14:44:30,1
7020,14:44:37,1
7020,14:44:41,2
7020,14:44:46,3
7020,14:44:48,1
7020,14:44:51,4
7020,14:45:01,2
7020,14:45:03,1
7020,14:45:06,1
7020,14:45:08,1
7020,14:45:18,2
7020,14:45:22,1
7020,14:45:25,2
7020,14:45:27,1
7020,14:45:34,2
7020,14:45:35,1
7020,14:45:36,1
7020,14:45:43,3
7020,14:45:51,4
7020,14:45:54,1
7020,14:45:55,1
7020,14:46:01,2
7020,14:46:06,2
7020,14:46:08,2
7020,14:46:09,2
7020,14:46:19,1
7020,14:46:28,1
7020,14:46:31,2
7020,14:46:34,2
7020,14:46:35,1
7020,14:46:37,2
7020,14:46:45,2
7020,14:46:48,1
7020,14:46:51,1
7020,14:46:59,2
7020,14:47:05,1
7020,14:47:07,1
7020,14:47:16,1
7020,14:47:17,1
7020,14:47:25,1
7020,14:47:36,1
7020,14:47:40,1
7020,14:47:45,2
7020,14:47:46,1
7020,14:47:48,1
7020,14:47:51,2
7020,14:48:02,2
7020,14:48:04,2
7020,14:48:10,1
7020,14:48:15,1
7020,14:48:23,3
7020,14:48:34,1
7020,14:48:46,1
7020,14:48:53,2
7020,14:48:59,2
7020,14:49:08,2
7020,14:49:13,3
7020,14:49:14,1
7020,14:49:15,1
7020,14:49:25,2
7020,14:49:40,1
7020,14:49:42,1
7020,14:49:44,1
7020,14:49:53,1
7020,14:49:59,1
7020,14:50:10,1
7020,14:50:21,1
7020,14:50:24,1
7020,14:50:30,2
7020,14:50:32,2
7020,14:50:35,1
7020,14:50:49,3
7020,14:50:51,2
7020,14:50:52,1
7020,14:50:56,3
7020,14:50:57,1
7020,14:51:02,1
7020,14:51:03,1
7020,14:51:05,2
7020,14:51:14,3
7020,14:51:21,2
7020,14:51:25,2
7020,14:51:32,3
7020,14:51:34,2
7020,14:51:35,1
7020,14:51:39,3
7020,14:51:46,2
7020,14:51:47,1
7020,14:51:58,1
7020,14:52:04,1
7020,14:52:05,1
7020,14:52:11,2
7020,14:52:22,1
7020,14:52:23,1
7020,14:52:33,1
7020,14:52:44,2
7020,14:52:45,2
7020,14:52:47,2
7020,14:52:48,1
7020,14:52:53,2
7020,14:52:55,1
7020,14:53:01,2
7020,14:53:06,1
7020,14:53:10,1
7020,14:53:11,1
7020,14:53:12,1
7020,14:53:13,2
7020,14:53:22,3
7020,14:53:33,1
7020,14:53:41,1
7020,14:53:45,1
7020,14:53:46,1
7020,14:53:51,2
7020,14:53:53,1
7020,14:53:54,1
7020,14:53:57,2
7020,14:54:04,1
7020,14:54:07,2
7020,14:54:15,1
7020,14:54:17,2
7020,14:54:22,2
